"","...1","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"259","chr12-124548873-124549575",2.39211537569374e-11,-1.41283869606872,0.097,0.235,7.11034766386582e-06
"260","chr6-56671272-56672366",2.47306508839163e-11,-2.18855853774799,0.027,0.117,7.35096339938615e-06
"261","chr3-100269563-100270296",2.5315978893348e-11,-1.47639627846499,0.083,0.208,7.52494688223766e-06
"262","chr16-50610281-50611689",2.62394777859849e-11,-1.25838154461958,0.142,0.315,7.79944861658394e-06
"263","chr6-146530808-146531844",2.65439441531308e-11,-1.90597277391424,0.032,0.113,7.88994850402077e-06
"264","chr9-136624872-136625765",2.69516491491677e-11,-1.7798714529454,0.051,0.166,8.01113514474775e-06
"265","chr1-45315850-45317532",2.85299145969152e-11,-1.92959177238382,0.035,0.135,8.48026034470166e-06
"266","chr11-123404690-123405595",3.13630118150229e-11,0.593210574044842,0.208,0.141,9.32237299490922e-06
"267","chr3-194324515-194325802",3.45144121210305e-11,-2.11182853181355,0.025,0.108,1.02590983732672e-05
"268","chr9-107007239-107008659",3.6953505844383e-11,-1.46425159313208,0.074,0.197,1.09840970306902e-05
"269","chrX-136879839-136881037",3.86061197873599e-11,0.44608120804598,0.299,0.223,1.14753216517146e-05
"270","chr4-150780859-150781619",3.94037328058934e-11,-2.07829962310041,0.026,0.102,1.17124049429566e-05
"271","chr1-180353888-180354339",4.10002680886612e-11,-1.41651178891344,0.085,0.205,1.21869606869417e-05
"272","chr12-3341286-3342634",4.15552944337348e-11,-1.55480272024964,0.078,0.213,1.23519372727778e-05
"273","chr6-129280708-129281561",4.50405844464331e-11,0.942757815975158,0.124,0.064,1.33879083614422e-05
"274","chr22-32966993-32968207",4.58638071738079e-11,-2.22103170257962,0.023,0.106,1.36326039081498e-05
"275","chr7-133827693-133828584",4.81842031261148e-11,1.02602425677916,0.142,0.075,1.43223207214095e-05
"276","chr1-115641234-115643052",5.27075988853878e-11,-1.45386238938556,0.101,0.262,1.56668594002916e-05
"277","chr19-16095805-16096759",5.63606515988279e-11,-1.69876398471291,0.046,0.14,1.67526964418872e-05
"278","chr11-10429117-10430271",6.20411892546217e-11,-1.74565563386184,0.044,0.139,1.8441185135233e-05
"279","chr6-114342105-114343764",6.98337958100692e-11,-1.59711278625132,0.06,0.165,2.07574673003808e-05
"280","chr1-46466189-46467257",7.15986859257394e-11,-0.872215940104194,0.321,0.507,2.12820650032527e-05
"281","chr15-72242438-72243259",7.31004144330916e-11,-2.19707912733977,0.025,0.102,2.17284402865066e-05
"282","chr3-22015744-22016785",7.39637722951832e-11,1.19092299948365,0.1,0.048,2.19850656407925e-05
"283","chr6-41492109-41492813",7.64323769839872e-11,-1.72198753333541,0.047,0.165,2.27188361670973e-05
"284","chr12-110772554-110773466",8.17955875908869e-11,-1.63636797861333,0.056,0.153,2.43130022511028e-05
"285","chr5-137615906-137617212",8.40196694558777e-11,-1.87815085253847,0.04,0.136,2.49740905687346e-05
"286","chr17-186742-187546",8.46408215545839e-11,-1.3312517311872,0.096,0.236,2.51587224397061e-05
"287","chr1-110963087-110964341",9.38613753215246e-11,-0.959240147026617,0.273,0.447,2.78994490619453e-05
"288","chr11-75667055-75669259",9.8330365301394e-11,-1.07934728671806,0.213,0.398,2.92278161125516e-05
"289","chr5-1819974-1821107",9.86125039952324e-11,0.893022007902825,0.151,0.084,2.93116793000469e-05
"290","chr11-61586889-61588618",9.92927364888817e-11,-1.54370116977791,0.059,0.166,2.95138722866917e-05
"291","chr3-50191033-50191818",1.0195524404305e-10,0.36362629327087,0.35,0.265,3.03052786946001e-05
"292","chrX-3442828-3443664",1.16084405748905e-10,1.06083727867461,0.125,0.064,3.45050448492102e-05
"293","chr11-122950969-122951979",1.17249180134203e-10,-1.93347990329929,0.03,0.109,3.48512635522708e-05
"294","chr17-38509347-38511184",1.18216077145168e-10,-1.37506172199362,0.091,0.214,3.5138664986707e-05
"295","chr9-98363786-98364482",1.18436342437053e-10,1.16899176196097,0.115,0.054,3.5204136862332e-05
"296","chr12-32139091-32140221",1.19351895030512e-10,-1.86532227338735,0.03,0.102,3.54762766307644e-05
"297","chr6-85449483-85450727",1.26304032048485e-10,0.81766710388927,0.157,0.084,3.75427367901238e-05
"298","chr11-862822-863927",1.26902253016334e-10,-1.77892217681099,0.045,0.147,3.77205525888283e-05
"299","chr1-46442126-46443025",1.28556495734727e-10,-1.40972983734924,0.091,0.222,3.8212261348686e-05
"300","chr2-26847385-26849991",1.29006287012909e-10,-0.99008040305985,0.287,0.489,3.8345957758004e-05
"301","chr5-145470177-145471243",1.5199067228698e-10,-1.93140120328271,0.029,0.108,4.51778594212542e-05
"302","chr5-135488685-135489336",1.54167727246196e-10,-1.9786071442982,0.031,0.119,4.58249694143866e-05
"303","chr17-66750789-66751501",1.61272625083595e-10,-2.06915480070161,0.029,0.11,4.79368363524728e-05
"304","chr15-48272886-48273572",1.80446033303024e-10,-1.90818426349641,0.034,0.106,5.36359593850241e-05
"305","chr4-76203574-76203940",1.90617673151343e-10,-1.54826271703094,0.053,0.149,5.66593877851784e-05
"306","chr1-17526764-17527806",2.04724385666801e-10,-1.62938844611818,0.057,0.173,6.08524811199857e-05
"307","chr7-150787246-150788730",2.23203336906318e-10,-1.43231915666032,0.078,0.205,6.63451830653708e-05
"308","chr4-121056864-121057792",2.28994870196262e-10,-1.74792017861589,0.046,0.14,6.80666642120072e-05
"309","chr12-52903211-52905315",2.31676379334998e-10,-1.04789208338674,0.186,0.354,6.88637186699142e-05
"310","chr4-81214394-81215736",2.5077419945077e-10,-1.70744651921071,0.047,0.134,7.45403738189463e-05
"311","chr9-38079354-38080086",2.86905703432749e-10,-1.1699417962889,0.131,0.281,8.52801381940538e-05
"312","chr11-76699239-76700895",3.07471638966431e-10,-1.55719964900477,0.066,0.195,9.1393177438021e-05
"313","chr5-138974095-138975467",3.13299470068053e-10,-1.74125028054188,0.044,0.137,9.3125447782498e-05
"314","chr11-70618163-70619071",3.13680036621442e-10,-2.02176627635613,0.03,0.113,9.32385677653941e-05
"315","chr5-149422108-149423138",3.38609969146051e-10,0.576682064075372,0.211,0.148,0.00010064876583894
"316","chr17-63150463-63151440",3.43978740779186e-10,-1.65756971304443,0.045,0.131,0.00010224458488794
"317","chr5-120463641-120466205",3.47741047152478e-10,-1.3206448910479,0.1,0.232,0.00010336289659665
"318","chr6-42197207-42197961",3.63309771197544e-10,-1.3067802882421,0.108,0.24,0.00010799055970052
"319","chr7-5270518-5271284",3.63856296914831e-10,-1.60645676142633,0.053,0.156,0.00010815300955126
"320","chr4-70726522-70726881",4.07822621661239e-10,-2.0447967895189,0.026,0.105,0.0001212216038852
"321","chr4-94642114-94642876",4.09801975934819e-10,-1.96253519612565,0.03,0.108,0.00012180994912884
"322","chr14-59416911-59418360",4.43180417848399e-10,0.516836122514807,0.208,0.144,0.00013173139058167
"323","chr14-92322620-92324604",4.752654946892e-10,-1.28994397463128,0.112,0.254,0.00014126839090691
"324","chr12-50032399-50033573",4.77898623953073e-10,-1.43500124255266,0.091,0.224,0.00014205106488243
"325","chr8-33321918-33322814",4.99823268384307e-10,-1.58536476781804,0.057,0.157,0.00014856796811782
"326","chr17-59422761-59423633",5.53436410392088e-10,0.999101993158221,0.114,0.062,0.00016450399206135
"327","chr6-104710638-104711789",5.93142494485836e-10,-1.59197293189073,0.058,0.161,0.00017630626820346
"328","chr20-34731788-34732822",6.45277926676726e-10,1.06049672811554,0.11,0.052,0.00019180305620331
"329","chr16-85461321-85464768",6.5043043851979e-10,-1.01099616672274,0.234,0.403,0.00019333459397606
"330","chr5-155480198-155481319",6.5732928106677e-10,-1.7319174607071,0.051,0.162,0.00019538521283356
"331","chr11-18063346-18064303",6.75998180561477e-10,-2.10887221758404,0.027,0.105,0.00020093437518827
"332","chr17-43905958-43908397",6.87408780927053e-10,0.526010152893397,0.184,0.125,0.00020432607345153
"333","chr8-41791466-41792707",6.91404933671104e-10,-1.42366582828395,0.068,0.178,0.00020551389388933
"334","chr2-86336433-86337953",7.32926182147269e-10,0.376436063900619,0.284,0.224,0.00021785571130763
"335","chr21-36100743-36101574",7.56978510420113e-10,-2.02624085847887,0.028,0.101,0.00022500504941578
"336","chr15-34721746-34722719",8.444044962656e-10,-1.05950844539032,0.165,0.315,0.00025099163687448
"337","chr22-37425830-37427817",8.58328748160217e-10,-1.48938148448706,0.074,0.188,0.00025513049543189
"338","chr3-8259491-8260404",8.92325767471481e-10,-1.70480433540174,0.04,0.117,0.00026523580344899
"339","chr19-5567358-5568220",9.24786883785592e-10,-1.53098393814311,0.065,0.176,0.00027488457812331
"340","chr12-121974026-121975375",9.29124330681007e-10,-1.65380441645198,0.053,0.149,0.00027617384517595
"341","chr1-162176718-162177480",9.37852283375614e-10,-1.69226222951764,0.04,0.123,0.00027876815056285
"342","chr1-151716018-151717210",9.43975472881201e-10,-0.932822296884792,0.248,0.429,0.00028058821353468
"343","chr12-19227226-19228289",9.47800407676149e-10,-1.45588977191924,0.066,0.17,0.00028172514097806
"344","chr1-180188027-180189123",9.50572445289158e-10,-1.40058154493384,0.089,0.201,0.00028254910421019
"345","chr10-101843044-101844143",9.76427666855311e-10,-1.64230798668786,0.048,0.147,0.00029023433612373
"346","chr3-185695758-185696434",9.87412303215844e-10,0.771988169497043,0.149,0.096,0.00029349942042018
"347","chr1-153626684-153627965",9.8864618162098e-10,-1.79310918730418,0.038,0.122,0.0002938661796712
"348","chr1-38285540-38286408",9.98714799799295e-10,-1.62676400854079,0.052,0.152,0.00029685898580714
"349","chr9-120875820-120877714",1.06945182615457e-09,-0.803504854400349,0.391,0.573,0.00031788493025801
"350","chr5-126758243-126758851",1.10392835846864e-09,1.01298138210644,0.104,0.054,0.00032813276919957
"351","chr8-72894556-72895758",1.20016122912412e-09,-1.85560399200105,0.033,0.121,0.00035673712390608
"352","chr7-5633440-5634790",1.26607012616254e-09,-1.73119952908164,0.048,0.141,0.00037632795037068
"353","chr9-93052894-93054125",1.41237081346226e-09,0.47341103802365,0.235,0.158,0.00041981451296433
"354","chr5-145837758-145838677",1.46428337384235e-09,-1.16089045183875,0.14,0.283,0.00043524505432427
"355","chr11-7541712-7542423",1.52727673523218e-09,-1.80667536487047,0.03,0.108,0.00045396926405714
"356","chr11-67454023-67456302",1.60437660883873e-09,0.250349804323582,0.304,0.261,0.00047688650758783
"357","chr18-37612596-37613582",1.73168092727975e-09,-1.75665025034517,0.038,0.114,0.00051472657050556
"358","chr9-124535634-124537051",1.78720489582487e-09,-1.67499001251442,0.051,0.158,0.00053123057043988
"359","chr5-38363836-38364628",1.81166725132386e-09,-1.50628567799349,0.062,0.157,0.00053850178545075
"360","chr14-45036846-45037538",2.14678470962462e-09,-1.81048958214774,0.033,0.113,0.00063811243387353
"361","chr1-93979289-93980733",2.34841612573466e-09,-1.2789348786005,0.104,0.226,0.00069804555762949
"362","chr16-12181700-12182685",2.48412123385549e-09,-1.47896370874785,0.071,0.182,0.00073838267967244
"363","chr17-57806204-57807625",2.54746943651846e-09,-1.74460810320398,0.035,0.118,0.00075721236278018
"364","chr5-4724882-4725766",2.57276800632565e-09,-1.97778847137378,0.026,0.102,0.00076473213496824
"365","chr11-7512885-7514763",2.59399028786531e-09,-0.962754660483795,0.245,0.405,0.00077104026715537
"366","chr1-59404209-59405350",2.62577275883848e-09,-1.69226222951764,0.04,0.123,0.00078048732060991
"367","chr18-5456345-5457070",2.73798831472042e-09,-1.21915676310908,0.114,0.245,0.00081384238465581
"368","chr7-76386567-76387303",2.85063378855268e-09,-1.59983461100296,0.054,0.148,0.00084732523794318
"369","chr15-89367403-89368082",3.12977555600044e-09,-1.26819585620779,0.103,0.227,0.00093029761604112
"370","chr2-168001719-168002633",3.21040553828625e-09,-1.77642705015749,0.033,0.113,0.00095426415260574
"371","chr18-7147079-7148098",3.31887971782662e-09,-1.35124866406163,0.082,0.192,0.0009865071262065
"372","chr20-18412620-18413622",3.35345683286954e-09,-1.94752138873485,0.03,0.1,0.00099678486245897
"373","chr15-92677923-92678440",3.38257860973959e-09,-1.82845229653436,0.04,0.123,0.00100544104853761
"374","chr9-113593554-113595161",3.55697226290452e-09,0.781962456305758,0.131,0.082,0.001057277992398
"375","chrX-72276588-72277494",3.68163128572846e-09,0.438368605722384,0.205,0.149,0.00109433176500121
"376","chr3-24520998-24522416",3.71159072382869e-09,0.403263964783923,0.195,0.15,0.00110323693834156
"377","chr17-37859078-37860827",3.77335708399168e-09,-1.31316868670809,0.096,0.218,0.00112159643300277
"378","chr8-129216989-129217691",3.82238420722962e-09,-1.76568735656518,0.041,0.132,0.00113616930414114
"379","chr7-518822-520303",3.83636350972962e-09,-1.46822577787826,0.083,0.195,0.00114032452599554
"380","chr11-120567310-120567716",3.90563912297879e-09,-1.90746160804887,0.032,0.105,0.00116091607855334
"381","chr3-54307370-54308023",4.02380920927212e-09,-1.84382133949414,0.029,0.1,0.00119604107317325
"382","chr11-6389718-6390987",4.37872587776241e-09,-1.02957660641609,0.218,0.385,0.00130153685863198
"383","chr16-51636901-51638032",4.4378144557622e-09,-1.94103933398149,0.034,0.113,0.00131910040664521
"384","chr17-28369813-28370706",4.50531880074627e-09,-1.0257656307236,0.188,0.331,0.00133916546565262
"385","chr1-231626064-231627642",4.55000783946584e-09,0.400266283621842,0.256,0.204,0.00135244888021067
"386","chr10-110857289-110858323",4.74780974190229e-09,0.576730937393914,0.197,0.134,0.00141124371549278
"387","chr8-41766546-41768483",5.0211519095177e-09,-1.36473541584321,0.092,0.218,0.00149249221473695
"388","chr11-15622175-15623591",5.17707826451728e-09,-1.80903377275035,0.036,0.112,0.00153883992042338
"389","chr8-125128364-125129265",5.37028158529178e-09,-1.65764346129651,0.045,0.13,0.00159626786869371
"390","chr7-132475048-132476268",5.38842202899694e-09,-1.31316868670809,0.095,0.215,0.00160165995232108
"391","chr5-10482939-10483545",5.59634998270481e-09,0.843320375577707,0.134,0.074,0.00166346466520916
"392","chr3-179971323-179971590",5.60758131952822e-09,-1.74570257593044,0.031,0.1,0.00166680307899789
"393","chr12-3206342-3207562",5.72345297740598e-09,-1.10126651379667,0.166,0.326,0.00170124488645713
"394","chr18-5628109-5630873",5.92071199925211e-09,-1.10352104053691,0.187,0.333,0.0017598783553697
"395","chr17-6548184-6549528",6.28090362360549e-09,0.742175601762554,0.117,0.071,0.00186694207398412
"396","chrX-136884594-136885176",6.39384610293926e-09,0.497026173070976,0.201,0.144,0.00190051320948377
"397","chr11-115169586-115170472",6.54815396240643e-09,-1.37261991288417,0.076,0.179,0.00194637983193965
"398","chr5-121533418-121535314",7.00080647381824e-09,-1.65749051005451,0.042,0.127,0.00208092671708421
"399","chr10-29645602-29646791",7.04785721693731e-09,-1.52158149900095,0.051,0.131,0.00209491212701966
"400","chr9-20621265-20622861",7.14031627167855e-09,-1.1722719290593,0.138,0.276,0.00212239474891
"401","chr5-154142715-154143634",7.48566423508147e-09,-1.56478557784215,0.049,0.135,0.00222504632289985
"402","chr13-94414876-94416999",7.55392993882661e-09,-1.08644858117663,0.144,0.278,0.00224533768894676
"403","chrX-1618358-1619216",7.74712727706835e-09,-1.55338338686309,0.05,0.145,0.00230276385896307
"404","chrX-47361549-47362517",7.98050957872119e-09,-2.00506064300652,0.03,0.114,0.00237213464768867
"405","chr2-240232717-240234015",7.99464982541993e-09,-1.24622437291415,0.121,0.252,0.00237633770875764
"406","chr20-50190040-50192504",8.02855745373882e-09,-0.997966255671019,0.234,0.407,0.00238641644610678
"407","chr2-225399511-225401213",8.41722404601391e-09,-1.35704543309524,0.08,0.184,0.00250194409266122
"408","chr14-60508553-60509637",8.45149416598986e-09,-1.15506405682817,0.167,0.327,0.00251213057739299
"409","chr15-65579963-65581006",8.52646976493206e-09,-1.22826500431265,0.089,0.206,0.00253441639939817
"410","chr2-219486124-219486853",8.97159480168886e-09,0.712542191771671,0.144,0.084,0.0026667258104488
"411","chr15-70063263-70064076",9.27910398841185e-09,-1.43913578338212,0.063,0.156,0.00275813014861953
"412","chr18-3602600-3604362",9.34679275301426e-09,-1.22862255566129,0.1,0.211,0.00277825002469871
"413","chr12-4307591-4308696",9.91466968903589e-09,-1.0164637694427,0.233,0.405,0.00294704633303872
"414","chr15-89399021-89400663",1.09748898968702e-08,-1.25321811880259,0.119,0.268,0.00326218724783559
"415","chr20-60630417-60631025",1.15738433719665e-08,0.574554697372325,0.182,0.125,0.00344022077772669
"416","chr11-659732-661550",1.16222437427708e-08,-1.81483593691672,0.039,0.121,0.00345460735234494
"417","chr6-37361276-37362430",1.16310605113893e-08,-1.2034228533183,0.116,0.253,0.00345722805746587
"418","chr8-11901943-11902766",1.18221654098839e-08,-1.45848116121772,0.06,0.156,0.0035140322685993
"419","chr14-74140146-74140864",1.18552344699708e-08,-1.60151041085627,0.055,0.157,0.0035238617490886
"420","chr3-179928680-179929368",1.19405160097181e-08,-1.52076309468589,0.06,0.169,0.0035492109192446
"421","chr8-41790279-41791094",1.23728616103498e-08,-1.35998963454515,0.086,0.202,0.00367772175792197
"422","chr10-114042923-114044354",1.2431274657254e-08,-1.55479310700654,0.054,0.148,0.00369508451039682
"423","chr5-125869655-125870612",1.26035491787813e-08,-1.5897642759975,0.046,0.132,0.00374629156145014
"424","chr14-103932207-103933306",1.27335636596209e-08,-1.97787680628806,0.028,0.102,0.00378493719574939
"425","chr1-57328901-57329401",1.28391974301618e-08,-1.6467716460964,0.033,0.104,0.00381633588333872
"426","chr6-148746343-148748760",1.29443277775802e-08,-1.33158614060323,0.107,0.245,0.00384758493293571
"427","chr1-177901874-177902909",1.30478769067488e-08,0.312183946109844,0.228,0.184,0.00387836397963892
"428","chr11-86595206-86595762",1.32181608803925e-08,-1.84125970362972,0.034,0.104,0.00392897935824875
"429","chr11-47526885-47527569",1.3311975158928e-08,-1.643111008319,0.047,0.131,0.00395686480821491
"430","chr16-85430683-85432049",1.37517404274392e-08,-1.91314436538758,0.038,0.128,0.00408758107639246
"431","chr10-79444385-79446696",1.39185291036542e-08,-1.18973152892019,0.162,0.294,0.00413715750929927
"432","chr2-153871205-153872791",1.40743898314861e-08,-1.0800733389489,0.188,0.344,0.00418348570790076
"433","chr7-517836-518510",1.50774818088954e-08,-1.70011709465567,0.042,0.135,0.00448164577035788
"434","chr1-14597615-14599683",1.52164566258599e-08,-1.08916528966217,0.169,0.311,0.00452295478392722
"435","chr2-120593637-120594347",1.56723780903604e-08,-1.53258440783498,0.054,0.141,0.0046584733359568
"436","chr22-47409531-47410185",1.59026798848097e-08,-1.47203005143452,0.059,0.156,0.00472692847164071
"437","chr2-74632150-74633223",1.65874103056374e-08,-1.26932366146089,0.105,0.226,0.00493045842665796
